PART,MERGE_ID,COUNTRY,ID,DATE,Q1,WT,Q1001,Q1002,QLEB1,QLEB2,QLEB2_4,QLEB2_5,QLEB2_6,QLEB3_1,QLEB3_2,QLEB3_3,QLEB4_1,QLEB4_2,QLEB4_3,QLEB5,QLEB6,QLEB7,QLEB8,Q2061A,Q1COVID19,Q2ACOVID19,Q2BCOVID19,Q4COVID19_1,Q4COVID19_2,Q4COVID19_3,Q4COVID19_4,Q5COVID19,Q10COVID19_1,Q10COVID19_2,Q10COVID19_3,Q10COVID19_4,Q10COVID19_5,Q11COVID19,Q204_25,Q6COVID19,Q8COVID19_2,Q8COVID19_3,Q8COVID19_4,Q8COVID19_5,Q101,Q118,Q111,QJOR1,Q201A_1,Q201A_6A_LIB,Q201A_6B_LIB,Q201A_2,Q201B_6,Q201B_13,Q201C_38,Q201C_38B,Q204A_3,Q204A_2,Q204A_1,Q516A,Q210,Q211,Q409,Q421,Q521_1,Q521_2,Q609,Q601_3,Q601_4,Q601_18,Q700B_1,Q700B_2,Q700B_3,Q700B_13,Q725_1,Q725_4,Q725_5,Q725_6,Q7141A,Q728_1,Q728_2,Q728_3,Q727_5,Q733,Q1003,Q1010,Q1010B1,Q1014C,Q1005,Q1005B,Q1006A,Q1016,Q1012,Q1012A__P1,Q1011D,Q1011E,Q1011F,QLIBGOV,Q534_2,Q13A,Q123,Q110_1,Q110_2,Q204_3,Q204_20,Q204_26,Q211A,Q271_1,Q271_3,Q521_4,Q512A3_1,Q512A3_2,Q512A3_5,Q531,Q532,Q533_4,Q533_5,Q700B_8,Q700B_4,Q725_3,Q725_2,Q729_3A,Q729_3B,Q731,Q732,Q733_1,Q733_2,Q733_3,Q733_4,Q733_5,Q734,Q735,Q1012A__P2,Q605,Q409_NEW,Q534_1,Q12COVID19_3,Q12COVID19_4,Q12COVID19_5A,Q12COVID19_5B,Q13COVID19,Q14COVID19,Q15COVID19_1,Q15COVID19_2,Q16COVID19,Q102,Q112_1,Q112_2,Q601_1,Q601_19,Q601_20,Q620,Q619_1A,Q619_1B,Q619_3A,Q619_4A,Q619_5A,Q601A,QLIB1,Q204_11,Q700B_23,Q700B_5,Q725_23,Q725_15,Q732B,Q730B,Q734A,Q734B,Q727_1,Q727_4,Q104,Q104A_1,Q104A_2,Q104A_3,Q104A_4,Q104A_5,Q104A_6,Q104A_7,Q104A_8,Q1010B2,Q1005C,Q1005D,Q1005E,Q1006B_CODE,Q1012A__P3,Q1012B,Q602_1,Q602_2,Q602_3,Q602_4A,Q602_4B
3,w06p3-1592,21.0,1592.0,2021-03-09,21003.0,0.3998377659750961,56.0,1.0,,,,,,,,,,,,,,,,16.0,4.0,,1.0,,,,,4.0,,,,,1.0,,4.0,,,,,,4.0,5.0,,,4.0,,,3.0,1.0,4.0,,,4.0,4.0,4.0,,1.0,4.0,,,4.0,4.0,2.0,,4.0,4.0,4.0,,,2.0,5.0,5.0,,,,,,,2.0,,7.0,4.0,1.0,5.0,1.0,,1.0,4.0,1.0,,2.0,1.0,1.0,,,1.0,,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,3.0,4.0,97.0,3.0,5.0,1.0,4.0,3.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,,,4.0,2.0,2.0,2.0,2.0,4.0,5.0,,4.0,2.0,2.0,2.0,,,,,,,,,1.0,,,,20.0,,,5.0,5.0,5.0,5.0,
3,w06p3-1597,21.0,1597.0,2021-03-09,21022.0,1.2290762805010074,24.0,1.0,,,,,,,,,,,,,,,,1.0,4.0,,99.0,,,,,4.0,,,,,1.0,,3.0,,,,,,4.0,1.0,,,4.0,,,4.0,3.0,4.0,,,3.0,98.0,4.0,,1.0,4.0,,,2.0,2.0,98.0,,3.0,3.0,1.0,,,2.0,2.0,2.0,,,,,,,1.0,,4.0,1.0,,10.0,2.0,,2.0,2.0,1.0,,2.0,1.0,2.0,,,1.0,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,3.0,97.0,,5.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,4.0,,,3.0,2.0,2.0,2.0,5.0,4.0,5.0,,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.0,,,3.0,4.0,3.0,1.0,
3,w06p3-1598,21.0,1598.0,2021-03-09,21014.0,0.4152934016245287,40.0,2.0,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,4.0,,,,,2.0,,3.0,,,,,,4.0,5.0,,,4.0,,,3.0,1.0,4.0,,,4.0,3.0,3.0,,1.0,2.0,,,2.0,3.0,2.0,,4.0,4.0,4.0,,,2.0,4.0,4.0,,,,,,,5.0,,7.0,4.0,1.0,4.0,1.0,,1.0,3.0,1.0,,2.0,2.0,1.0,,,2.0,,,,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,1.0,3.0,1.0,5.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,,,3.0,2.0,4.0,2.0,4.0,3.0,4.0,,4.0,2.0,2.0,2.0,,,,,,,,,1.0,,,,16.0,,,2.0,3.0,3.0,3.0,
3,w06p3-1602,21.0,1602.0,2021-03-09,21016.0,1.5989319997619298,65.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,6.0,,,,,,97.0,,,,,1.0,,98.0,,,,,,3.0,3.0,,,98.0,,,98.0,1.0,3.0,,,99.0,3.0,3.0,,98.0,,,,1.0,1.0,1.0,,99.0,2.0,99.0,,,98.0,98.0,98.0,,,,,,,97.0,,4.0,4.0,1.0,3.0,2.0,,2.0,4.0,1.0,,2.0,1.0,2.0,,,2.0,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,98.0,1.0,98.0,5.0,99.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,1.0,,,98.0,99.0,99.0,98.0,98.0,98.0,98.0,,4.0,98.0,98.0,2.0,,,,,,,,,2.0,,,,1.0,,,3.0,3.0,3.0,3.0,
3,w06p3-1623,21.0,1623.0,2021-03-09,21006.0,1.9174794999870177,42.0,2.0,,,,,,,,,,,,,,,,1.0,4.0,,7.0,,,,,97.0,,,,,1.0,,3.0,,,,,,3.0,1.0,,,4.0,,,2.0,1.0,3.0,,,4.0,2.0,2.0,,1.0,4.0,,,1.0,4.0,1.0,,3.0,3.0,4.0,,,2.0,98.0,98.0,,,,,,,3.0,,4.0,4.0,1.0,4.0,4.0,,,3.0,1.0,,2.0,1.0,2.0,,,1.0,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,98.0,4.0,98.0,3.0,5.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,,,3.0,98.0,4.0,4.0,4.0,98.0,4.0,,4.0,4.0,2.0,2.0,,,,,,,,,1.0,,,2.0,,,,2.0,5.0,4.0,3.0,
3,w06p3-1630,21.0,1630.0,2021-03-09,21016.0,1.9627740760918058,60.0,2.0,,,,,,,,,,,,,,,,6.0,2.0,1.0,,,,,,4.0,,,,,1.0,,3.0,,,,,,3.0,1.0,,,4.0,,,4.0,1.0,4.0,,,4.0,2.0,2.0,,2.0,3.0,,,4.0,3.0,1.0,,4.0,3.0,2.0,,,2.0,4.0,2.0,,,,,,,2.0,,4.0,7.0,1.0,2.0,3.0,1.0,,3.0,1.0,,2.0,1.0,2.0,,,1.0,,,,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,98.0,3.0,5.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,4.0,,,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,4.0,2.0,1.0,2.0,,,,,,,,,2.0,,,,,,,3.0,3.0,3.0,3.0,
3,w06p3-1632,21.0,1632.0,2021-03-09,21006.0,0.4174455750720261,57.0,1.0,,,,,,,,,,,,,,,,2.0,4.0,,7.0,,,,,97.0,,,,,1.0,,3.0,,,,,,4.0,6.0,,,4.0,,,3.0,1.0,4.0,,,4.0,4.0,4.0,,1.0,4.0,,,2.0,2.0,99.0,,4.0,4.0,2.0,,,2.0,98.0,98.0,,,,,,,97.0,,6.0,4.0,1.0,5.0,3.0,1.0,,3.0,99.0,,1.0,1.0,2.0,,,1.0,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,1.0,,2.0,4.0,97.0,2.0,2.0,1.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,,,4.0,3.0,3.0,98.0,4.0,98.0,4.0,,4.0,97.0,97.0,2.0,,,,,,,,,2.0,,,,,,,3.0,3.0,3.0,,
3,w06p3-1633,21.0,1633.0,2021-03-09,21012.0,1.6285815643241608,25.0,2.0,,,,,,,,,,,,,,,,1.0,3.0,,4.0,,,,,1.0,,,,,2.0,,1.0,,,,,,4.0,1.0,,,4.0,,,2.0,1.0,2.0,,,2.0,3.0,3.0,,3.0,1.0,,,2.0,3.0,1.0,,4.0,1.0,1.0,,,2.0,5.0,2.0,,,,,,,1.0,,4.0,1.0,,5.0,6.0,,,4.0,1.0,,2.0,1.0,2.0,,,1.0,,,,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,,,3.0,1.0,2.0,5.0,98.0,98.0,5.0,,4.0,2.0,1.0,2.0,,,,,,,,,,1.0,,,,,,4.0,5.0,5.0,4.0,
3,w06p3-1642,21.0,1642.0,2021-03-09,21014.0,1.4098161607329416,28.0,1.0,,,,,,,,,,,,,,,,7.0,4.0,,7.0,,,,,4.0,,,,,1.0,,2.0,,,,,,4.0,3.0,,,4.0,,,1.0,1.0,2.0,,,3.0,2.0,4.0,,1.0,3.0,,,3.0,3.0,99.0,,99.0,3.0,4.0,,,2.0,4.0,2.0,,,,,,,2.0,,4.0,1.0,,5.0,6.0,,,2.0,1.0,,2.0,2.0,2.0,,,3.0,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,3.0,4.0,97.0,3.0,5.0,1.0,4.0,3.0,3.0,4.0,99.0,1.0,99.0,4.0,1.0,99.0,4.0,4.0,,,3.0,2.0,4.0,5.0,5.0,4.0,99.0,,4.0,2.0,2.0,2.0,,,,,,,,,,1.0,,,,,,99.0,99.0,99.0,99.0,
3,w06p3-1647,21.0,1647.0,2021-03-09,21015.0,0.7256104537761232,50.0,1.0,,,,,,,,,,,,,,,,1.0,4.0,,98.0,,,,,97.0,,,,,2.0,,2.0,,,,,,4.0,1.0,,,3.0,,,1.0,1.0,1.0,,,4.0,3.0,3.0,,1.0,2.0,,,2.0,2.0,2.0,,3.0,1.0,4.0,,,2.0,5.0,5.0,,,,,,,1.0,,2.0,4.0,1.0,6.0,6.0,,,4.0,1.0,,2.0,1.0,2.0,,,3.0,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,3.0,2.0,98.0,98.0,,1.0,5.0,3.0,3.0,2.0,2.0,2.0,1.0,98.0,3.0,2.0,3.0,2.0,,,4.0,2.0,2.0,5.0,5.0,2.0,7.0,,3.0,3.0,5.0,2.0,,,,,,,,,1.0,1.0,,,,,,3.0,5.0,3.0,1.0,
3,w06p3-1656,21.0,1656.0,2021-03-09,21016.0,0.24565694169410796,24.0,1.0,,,,,,,,,,,,,,,,2.0,4.0,,3.0,,,,,4.0,,,,,1.0,,4.0,,,,,,4.0,3.0,,,4.0,,,2.0,1.0,2.0,,,4.0,4.0,3.0,,1.0,4.0,,,4.0,1.0,1.0,,1.0,1.0,4.0,,,3.0,5.0,5.0,,,,,,,2.0,,6.0,1.0,,5.0,2.0,,2.0,1.0,1.0,,2.0,2.0,2.0,,,1.0,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,4.0,3.0,8.0,8.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,,,2.0,3.0,4.0,3.0,5.0,4.0,7.0,,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,8.0,,,1.0,3.0,3.0,2.0,
3,w06p3-1658,21.0,1658.0,2021-03-09,21022.0,1.9462657060128774,34.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,4.0,,,,,,4.0,,,,,1.0,,4.0,,,,,,4.0,4.0,,,4.0,,,4.0,3.0,4.0,,,4.0,4.0,4.0,,3.0,4.0,,,2.0,2.0,2.0,,4.0,2.0,4.0,,,2.0,4.0,5.0,,,,,,,4.0,,5.0,4.0,1.0,4.0,2.0,,1.0,3.0,1.0,,2.0,1.0,2.0,,,1.0,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,4.0,98.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,,,4.0,2.0,4.0,2.0,5.0,3.0,5.0,,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,16.0,,,4.0,3.0,3.0,3.0,
3,w06p3-1661,21.0,1661.0,2021-03-09,21012.0,1.6285815643241608,25.0,2.0,,,,,,,,,,,,,,,,2.0,4.0,,7.0,,,,,4.0,,,,,1.0,,2.0,,,,,,4.0,3.0,,,1.0,,,2.0,1.0,98.0,,,2.0,4.0,3.0,,1.0,2.0,,,1.0,98.0,1.0,,4.0,4.0,4.0,,,4.0,98.0,2.0,,,,,,,2.0,,3.0,1.0,,9.0,1.0,,2.0,4.0,1.0,,2.0,1.0,2.0,,,2.0,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,3.0,4.0,98.0,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,,,2.0,1.0,4.0,2.0,2.0,2.0,3.0,,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6.0,,,3.0,5.0,4.0,4.0,
3,w06p3-1664,21.0,1664.0,2021-03-09,21013.0,0.4102682845240568,31.0,2.0,,,,,,,,,,,,,,,,16.0,2.0,1.0,,,,,,3.0,,,,,1.0,,2.0,,,,,,3.0,1.0,,,3.0,,,2.0,1.0,3.0,,,2.0,4.0,4.0,,2.0,2.0,,,2.0,3.0,2.0,,4.0,2.0,2.0,,,2.0,3.0,2.0,,,,,,,5.0,,7.0,4.0,1.0,5.0,1.0,,1.0,2.0,1.0,,2.0,1.0,2.0,,,1.0,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,2.0,97.0,3.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,4.0,1.0,4.0,,,2.0,2.0,2.0,2.0,2.0,4.0,5.0,,4.0,2.0,5.0,2.0,,,,,,,,,2.0,,,,16.0,,,3.0,3.0,3.0,3.0,
3,w06p3-1666,21.0,1666.0,2021-03-09,21010.0,0.9001681230541142,45.0,2.0,,,,,,,,,,,,,,,,16.0,2.0,7.0,,,,,,97.0,,,,,1.0,,2.0,,,,,,3.0,4.0,,,4.0,,,3.0,1.0,4.0,,,3.0,3.0,4.0,,2.0,1.0,,,2.0,2.0,1.0,,4.0,4.0,3.0,,,2.0,2.0,99.0,,,,,,,2.0,,2.0,4.0,2.0,2.0,6.0,,,4.0,1.0,,2.0,1.0,2.0,,,3.0,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,1.0,4.0,99.0,2.0,8.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,,,2.0,2.0,4.0,2.0,4.0,2.0,7.0,,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,4.0,4.0,3.0,1.0,
3,w06p3-1667,21.0,1667.0,2021-03-09,21001.0,0.3277184092205369,34.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,3.0,,,,,1.0,,3.0,,,,,,4.0,3.0,,,4.0,,,3.0,1.0,3.0,,,4.0,4.0,4.0,,3.0,3.0,,,2.0,2.0,2.0,,4.0,1.0,99.0,,,2.0,2.0,2.0,,,,,,,2.0,,6.0,1.0,,5.0,1.0,,2.0,1.0,1.0,,2.0,2.0,1.0,,,1.0,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,3.0,3.0,2.0,7.0,5.0,1.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,3.0,99.0,99.0,2.0,4.0,2.0,2.0,,3.0,2.0,2.0,2.0,,,,,,,,,,,,,16.0,,,3.0,3.0,3.0,3.0,
3,w06p3-1679,21.0,1679.0,2021-03-09,21002.0,0.48019594645767877,27.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,2.0,,,,,1.0,,2.0,,,,,,4.0,3.0,,,4.0,,,4.0,3.0,3.0,,,4.0,4.0,4.0,,1.0,4.0,,,1.0,3.0,2.0,,4.0,4.0,2.0,,,2.0,98.0,98.0,,,,,,,3.0,,6.0,1.0,,2.0,5.0,,,3.0,1.0,,2.0,1.0,2.0,,,1.0,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,3.0,3.0,1.0,5.0,1.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,,,3.0,98.0,3.0,98.0,4.0,2.0,4.0,,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,5.0,5.0,4.0,4.0,
3,w06p3-1684,21.0,1684.0,2021-03-09,21003.0,0.4286102764472015,38.0,2.0,,,,,,,,,,,,,,,,15.0,2.0,4.0,,,,,,4.0,,,,,2.0,,3.0,,,,,,3.0,1.0,,,2.0,,,2.0,1.0,2.0,,,2.0,3.0,2.0,,98.0,,,,2.0,2.0,1.0,,4.0,4.0,98.0,,,98.0,98.0,98.0,,,,,,,2.0,,7.0,4.0,1.0,4.0,1.0,,1.0,2.0,1.0,,2.0,1.0,2.0,,,1.0,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,98.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,4.0,,,2.0,98.0,98.0,98.0,4.0,4.0,4.0,,4.0,2.0,98.0,2.0,,,,,,,,,2.0,,,,17.0,,,3.0,3.0,3.0,3.0,
3,w06p3-1705,21.0,1705.0,2021-03-10,21006.0,0.3645342258535742,40.0,1.0,,,,,,,,,,,,,,,,6.0,1.0,5.0,,,,,,4.0,,,,,1.0,,4.0,,,,,,4.0,5.0,,,4.0,,,3.0,1.0,3.0,,,4.0,4.0,4.0,,1.0,4.0,,,2.0,2.0,3.0,,4.0,4.0,2.0,,,2.0,5.0,98.0,,,,,,,1.0,,7.0,4.0,1.0,4.0,1.0,,2.0,2.0,1.0,,2.0,2.0,2.0,,,2.0,,,,,4.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,2.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,,,4.0,2.0,2.0,2.0,4.0,1.0,4.0,,98.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,17.0,,,3.0,3.0,3.0,3.0,
3,w06p3-1713,21.0,1713.0,2021-03-10,21023.0,1.5961355710362264,43.0,1.0,,,,,,,,,,,,,,,,1.0,4.0,,7.0,,,,,1.0,,,,,2.0,,2.0,,,,,,4.0,1.0,,,4.0,,,3.0,2.0,2.0,,,4.0,2.0,2.0,,2.0,2.0,,,2.0,2.0,1.0,,3.0,2.0,1.0,,,1.0,98.0,98.0,,,,,,,5.0,,4.0,1.0,,9.0,2.0,,2.0,3.0,1.0,,2.0,1.0,2.0,,,2.0,,,,,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,4.0,98.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,,,2.0,1.0,1.0,2.0,2.0,2.0,3.0,,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.0,,,3.0,4.0,4.0,3.0,
3,w06p3-1716,21.0,1716.0,2021-03-10,21019.0,0.48882715511027036,40.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,97.0,,,,,1.0,,4.0,,,,,,4.0,1.0,,,4.0,,,3.0,1.0,4.0,,,4.0,2.0,4.0,,1.0,4.0,,,2.0,2.0,2.0,,4.0,3.0,3.0,,,3.0,4.0,3.0,,,,,,,3.0,,6.0,4.0,1.0,6.0,4.0,,,3.0,1.0,,1.0,1.0,2.0,,,2.0,,,,,4.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,3.0,2.0,3.0,1.0,5.0,1.0,5.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,,,4.0,2.0,3.0,4.0,5.0,2.0,5.0,,4.0,2.0,1.0,2.0,,,,,,,,,1.0,,,3.0,,,,3.0,4.0,3.0,4.0,
3,w06p3-1717,21.0,1717.0,2021-03-10,21001.0,0.7082029601028847,46.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,2.0,,,,,3.0,,4.0,,,,,,4.0,3.0,,,4.0,,,1.0,1.0,3.0,,,4.0,1.0,2.0,,1.0,4.0,,,4.0,4.0,3.0,,2.0,1.0,4.0,,,1.0,5.0,5.0,,,,,,,1.0,,2.0,1.0,,4.0,1.0,,2.0,3.0,1.0,,2.0,3.0,2.0,,,1.0,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,4.0,1.0,8.0,6.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,,,4.0,1.0,4.0,5.0,1.0,1.0,7.0,,4.0,2.0,1.0,2.0,,,,,,,,,,,,,7.0,,,2.0,2.0,2.0,5.0,
3,w06p3-1718,21.0,1718.0,2021-03-10,21007.0,0.8142187411204382,74.0,1.0,,,,,,,,,,,,,,,,16.0,4.0,,7.0,,,,,97.0,,,,,1.0,,4.0,,,,,,4.0,5.0,,,4.0,,,3.0,1.0,3.0,,,4.0,1.0,2.0,,2.0,3.0,,,4.0,2.0,3.0,,4.0,2.0,4.0,,,1.0,4.0,1.0,,,,,,,5.0,,2.0,4.0,1.0,5.0,3.0,1.0,,4.0,1.0,,2.0,1.0,1.0,,,1.0,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,4.0,3.0,5.0,4.0,1.0,5.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,,,3.0,4.0,2.0,1.0,4.0,2.0,5.0,,4.0,5.0,98.0,2.0,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,4.0,
3,w06p3-1727,21.0,1727.0,2021-03-10,21001.0,0.2540492191074846,23.0,1.0,,,,,,,,,,,,,,,,6.0,2.0,1.0,,,,,,97.0,,,,,1.0,,3.0,,,,,,4.0,4.0,,,4.0,,,4.0,4.0,4.0,,,4.0,4.0,4.0,,1.0,3.0,,,2.0,1.0,1.0,,4.0,4.0,1.0,,,2.0,4.0,2.0,,,,,,,2.0,,7.0,1.0,,7.0,5.0,,,2.0,1.0,,2.0,1.0,2.0,,,1.0,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,1.0,4.0,2.0,5.0,1.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,,,4.0,1.0,1.0,1.0,4.0,3.0,5.0,,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3.0,3.0,3.0,3.0,
3,w06p3-1730,21.0,1730.0,2021-03-10,21007.0,0.24698980106077545,19.0,1.0,,,,,,,,,,,,,,,,15.0,4.0,,3.0,,,,,97.0,,,,,2.0,,4.0,,,,,,4.0,3.0,,,4.0,,,4.0,2.0,3.0,,,4.0,3.0,3.0,,1.0,4.0,,,2.0,3.0,2.0,,3.0,2.0,3.0,,,3.0,2.0,4.0,,,,,,,1.0,,6.0,1.0,,6.0,5.0,,,1.0,1.0,,2.0,1.0,2.0,,,2.0,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,3.0,2.0,1.0,5.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,,,3.0,2.0,4.0,2.0,4.0,2.0,5.0,,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,
3,w06p3-1732,21.0,1732.0,2021-03-10,21006.0,1.9174794999870177,37.0,2.0,,,,,,,,,,,,,,,,15.0,1.0,7.0,,,,,,4.0,,,,,2.0,,4.0,,,,,,4.0,3.0,,,4.0,,,4.0,1.0,4.0,,,4.0,3.0,2.0,,1.0,4.0,,,1.0,1.0,1.0,,3.0,3.0,98.0,,,98.0,98.0,98.0,,,,,,,2.0,,5.0,4.0,1.0,6.0,1.0,,2.0,1.0,1.0,,1.0,0.0,2.0,,,2.0,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,3.0,4.0,97.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,,,2.0,98.0,98.0,98.0,98.0,98.0,5.0,,4.0,98.0,98.0,2.0,,,,,,,,,1.0,,,,5.0,,,2.0,98.0,3.0,3.0,
3,w06p3-1734,21.0,1734.0,2021-03-10,21010.0,0.8671725286019742,56.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,3.0,,,,,,4.0,,,,,1.0,,2.0,,,,,,4.0,5.0,,,3.0,,,2.0,1.0,3.0,,,3.0,3.0,3.0,,1.0,4.0,,,2.0,2.0,1.0,,2.0,2.0,2.0,,,2.0,2.0,5.0,,,,,,,4.0,,1.0,4.0,1.0,6.0,6.0,,,4.0,1.0,,2.0,1.0,2.0,,,3.0,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,3.0,1.0,3.0,7.0,5.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,,,4.0,98.0,1.0,2.0,2.0,3.0,4.0,,4.0,2.0,5.0,2.0,,,,,,,,,2.0,1.0,,,,,,3.0,3.0,3.0,3.0,
