position,variable,label,storage_type,n_valid,n_missing,n_distinct,value_labels,observed_values,sentinel_codes,min,max
257,EMP329_b,Use of salary/income: Other,float64,2,1998,1,"{""1"": ""construction"", ""2"": ""Pay rent"", ""3"": ""Pay the loans(house, car,... )""}",,,1.0,1.0
258,EMP330,Reason for saving,float64,37,1963,4,"{""1"": ""To get married"", ""2"": ""To emigrate"", ""3"": ""No particular reason"", ""4"": ""Other (specify)""}",,,1.0,4.0
259,EMP330b,Reason for saving: Other,float64,2,1998,2,"{""1"": ""acheter une voiture"", ""2"": ""better future"", ""3"": ""Building/buy a house"", ""4"": ""buy a car"", ""5"": ""Children education"", ""6"": ""College"", ""7"": ""emergencies"", ""8"": ""Expanding the business"", ""9"": ""On sait pas se que nous cache l'avenir"", ""10"": ""Pour améliorer la qualité de mon travail"", ""11"": ""Pour assurer l'avenir"", ""12"": ""Sans réponse"", ""13"": ""Starting own business""}",,,1.0,12.0
260,EMP331,Look for a work,float64,1479,521,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
261,EMP332,Job search duration: Months,float64,415,1585,13,,,,0.0,12.0
262,EMP332b,Job search duration: Years,float64,415,1585,10,,,,0.0,9.0
263,EMP333A,Job search approach: Public employment office,float64,421,1579,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
264,EMP333B,Job search approach: Private employment office,float64,421,1579,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
265,EMP333C,Job search approach: Sending CV,float64,421,1579,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
266,EMP333D,Job search approach: Employment request,float64,421,1579,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
267,EMP333E,Job search approach: Travelling,float64,421,1579,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
268,EMP333F,Job search approach:  Newspaper,float64,421,1579,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
269,EMP333G,Job search approach: Internet,float64,421,1579,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
270,EMP333H,Job search approach: Parents,float64,421,1579,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
271,EMP333I,Job search approach: Waiting to be contacted,float64,421,1579,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
272,EMP333J,"Job search approach: Contact companies, etc_",float64,421,1579,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
273,EMP333K,Job search approach: Personal Contacts,float64,421,1579,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
274,EMP333L,Job search approach:  Own business,float64,421,1579,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
275,EMP333M,Job search approach: Attempts to work abroad,float64,421,1579,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
276,EMP333_b,Job search approach: Other,float64,4,1996,4,"{""1"": ""chez la municipalité"", ""2"": ""contact délégation"", ""3"": ""gouverneur"", ""4"": ""Sans réponse""}",,,1.0,4.0
277,EMP334,Job search time dedication,float64,421,1579,3,"{""1"": ""Less than an hour"", ""2"": ""Between one and three hours"", ""3"": ""More than three hours""}",,,1.0,3.0
278,EMP335,Preference of work,float64,421,1579,4,"{""1"": ""Salaried employment"", ""2"": ""Set up your own business"", ""3"": ""A job in the civil service"", ""4"": ""No preference: indifferent""}",,,1.0,4.0
279,EMP336,Worked in the past,float64,421,1579,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
280,EMP337,Last job,float64,235,1765,60,"{""0"": ""Armed Forces Occupations"", ""1"": ""Managers"", ""2"": ""Professionals"", ""3"": ""Technicians and Associate Professionals"", ""4"": ""Clerical Support Workers"", ""5"": ""Services and Sales Workers"", ""6"": ""Skilled Agricultural, Forestry and Fishery Workers"", ""7"": ""Craft and Related Trades Workers"", ""8"": ""Plant and Machine Operators and Assemblers"", ""9"": ""Elementary Occupations"", ""23"": ""Teaching professionals"", ""33"": ""Business and administration associate professionals"", ""51"": ""Personal service workers"", ""52"": ""Sales workers"", ""73"": ""Handicraft and printing workers"", ""81"": ""Stationary plant and machine operators"", ""82"": ""Assemblers"", ""111"": ""Legislators and Senior Officials"", ""112"": ""Managing Directors and Chief Executives"", ""121"": ""Business Services and Administration Managers"", ""122"": ""Sales, marketing and development managers"", ""131"": ""Production Managers in Agriculture, Forestry and Fisheries"", ""132"": ""Manufacturing, Mining, Construction and Distribution Managers"", ""134"": ""Professional Services Managers"", ""141"": ""Hotel and Restaurant Managers"", ""142"": ""Retail and Wholesale Trade Managers"", ""143"": ""Other Services Managers"", ""211"": ""Physical and Earth Science Professionals"", ""212"": ""Mathematicians, Actuaries and Statisticians"", ""213"": ""Life Science Professionals"", ""214"": ""Engineering Professionals (excluding Electrotechnology)"", ""215"": ""Electrotechnology Engineers"", ""216"": ""Architects, Planners, Surveyors and Designers"", ""221"": ""Medical Doctors"", ""222"": ""Nursing and Midwifery Professionals"", ""223"": ""Traditional and Complementary Medicine Professionals"", ""224"": ""Paramedical Practitioners"", ""225"": ""Veterinarians"", ""226"": ""Other Health Professionals"", ""231"": ""University and Higher Education Teachers"", ""232"": ""Vocational education teachers"", ""233"": ""Secondary Education Teachers"", ""234"": ""Primary School and Early Childhood Teachers"", ""235"": ""Other Teaching Professionals"", ""241"": ""Finance professionals"", ""242"": ""Administration Professionals"", ""243"": ""Sales, Marketing and Public Relations Professionals"", ""251"": ""Software and Applications Developers and Analysts"", ""252"": ""Database and Network Professionals"", ""261"": ""Legal Professionals"", ""262"": ""Librarians, Archivists and Curators"", ""263"": ""Social and Religious Professionals"", ""264"": ""Authors, Journalists and Linguists"", ""265"": ""Creative and Performing Artists"", ""311"": ""Physical and Engineering Science Technicians"", ""312"": ""Mining, Manufacturing and Construction Supervisors"", ""313"": ""Process Control Technicians"", ""314"": ""Engineering Professionals (excluding Electrotechnology)"", ""321"": ""Medical and Pharmaceutical Technicians"", ""322"": ""Nursing and Midwifery Associate Professionals"", ""325"": ""Other health associate professionals"", ""331"": ""Financial and Mathematical Associate Professionals"", ""332"": ""Sales and Purchasing Agents and Brokers"", ""333"": ""Business Services Agents"", ""334"": ""Administrative and specialised secretaries"", ""335"": ""Regulatory government associate professionals"", ""341"": ""Legal, Social and Religious Associate Professionals"", ""342"": ""Sports and Fitness Workers"", ""343"": ""Artistic, Cultural and Culinary Associate Professionals"", ""351"": ""Information and Communications Technology Operations and User Support Technicians"", ""352"": ""Telecommunications and Broadcasting Technicians"", ""411"": ""General Office Clerks"", ""412"": ""Secretaries (general)"", ""413"": ""Keyboard Operators"", ""421"": ""Tellers, Money Collectors and Related Clerks"", ""422"": ""Client Information Workers"", ""431"": ""Numerical Clerks"", ""432"": ""Material recording and Transport Clerks"", ""441"": ""Other Clerical Support Workers"", ""511"": ""Travel attendants, conductors and guides"", ""512"": ""Cooks"", ""513"": ""Waiters and bartenders"", ""514"": ""Hairdressers, beauticians and related workers"", ""515"": ""Building and housekeeping supervisors"", ""516"": ""Other personal services workers"", ""521"": ""Street and Market Salespersons"", ""522"": ""Shop Salespersons"", ""523"": ""Cashiers and Ticket Clerks"", ""524"": ""Other sales workers"", ""531"": ""Child care workers and teachers' aides"", ""532"": ""Personal Care Workers in Health Services"", ""541"": ""Protective services workers"", ""611"": ""Market gardeners and crop growers"", ""612"": ""Animal producers"", ""613"": ""Mixed Crop and Animal Producers"", ""621"": ""Forestry and Related Workers"", ""622"": ""Fishery Workers, Hunters and Trappers"", ""631"": ""Subsistence Crop Farmers"", ""632"": ""Subsistence Livestock Farmers"", ""633"": ""Subsistence Mixed Crop and Livestock Farmers"", ""711"": ""Building frame and related trades workers"", ""712"": ""Building finishers and related trades workers"", ""713"": ""Painters, building structure cleaners and related trades workers"", ""721"": ""Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers"", ""722"": ""Blacksmiths, toolmakers and related trades workers"", ""723"": ""Machinery mechanics and repairers"", ""731"": ""Precision-instrument makers and repairers"", ""732"": ""Printing Trades Workers"", ""741"": ""Electrical Equipment Installers and Repairers"", ""742"": ""Electronics and telecommunications installers and repairers"", ""751"": ""Food processing and related trades workers"", ""752"": ""Wood treaters, cabinet-makers and related trades workers"", ""753"": ""Garment and Related Trades Workers"", ""754"": ""Other Craft and Related Workers"", ""811"": ""Mining and Mineral Processing Plant Operators"", ""812"": ""Metal Processing and Finishing Plant Operators"", ""813"": ""Chemical and Photographic Products Plant and Machine Operators"", ""814"": ""Rubber, Plastic and Paper Products Machine Operators"", ""815"": ""Textile, Fur and Leather Products Machine Operators"", ""816"": ""Food and Related Products Machine Operators"", ""817"": ""Wood Processing and Papermaking Plant Operators"", ""818"": ""Other Stationary Plant and Machine Operators"", ""821"": ""Assemblers"", ""831"": ""Locomotive Engine Drivers and Related Workers"", ""832"": ""Car, van and motorcycle drivers"", ""833"": ""Heavy Truck and Bus Drivers"", ""834"": ""Mobile Plant Operators"", ""835"": ""Shipsï¿½ Deck Crews and Related Workers"", ""911"": ""Domestic, hotel and office cleaners and helpers"", ""912"": ""Vehicle, Window, Laundry and Other Hand Cleaning Workers"", ""921"": ""Agricultural, Forestry and Fishery Labourers"", ""931"": ""Mining and Construction Labourers"", ""932"": ""Manufacturing Labourers"", ""933"": ""Transport and Storage Labourers"", ""934"": """", ""935"": """", ""941"": ""Food Preparation Assistants"", ""951"": ""Street and Related Services Workers"", ""952"": ""Street Vendors (excluding Food)"", ""961"": ""Refuse Workers"", ""962"": ""Other elementary workers"", ""9999"": ""No answer""}",,,141.0,962.0
281,EMP338,Last job position,float64,238,1762,7,"{""1"": ""Employer"", ""2"": ""Self-employed"", ""3"": ""Permanent contract"", ""4"": ""Temporary contract"", ""5"": ""Apprentice"", ""6"": ""Family support"", ""7"": ""Other (specify)""}",,,1.0,7.0
282,EMP338b,Last job position: Other,float64,2,1998,2,"{""1"": ""libre"", ""2"": ""suite à une maladie""}",,,1.0,2.0
283,EMP339,Last job: Sector of activity,float64,238,1762,8,"{""1"": ""Agriculture"", ""2"": ""Industry"", ""3"": ""Building and public works (construction)"", ""4"": ""Health services"", ""5"": ""Education"", ""6"": ""Trade"", ""7"": ""Other commercial services"", ""8"": ""Administration, non-commercial services""}",,,1.0,8.0
284,EMP340,Last job: Public/Private sector,float64,238,1762,2,"{""1"": ""Public"", ""2"": ""Private""}",,,1.0,2.0
285,EMP341,Last job insured by sse,float64,238,1762,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
286,EMP342,Reason for leaving last job,float64,238,1762,9,"{""1"": ""End of contract"", ""2"": ""End of company activity"", ""3"": ""Resignation"", ""4"": ""Dismissal"", ""5"": ""To continue with studies or training"", ""6"": ""Marriage"", ""7"": ""Family obligation"", ""8"": ""Illness/ disability"", ""9"": ""Other (specify)""}",,,1.0,9.0
287,EMP342b,Reason for leaving last job: Other,float64,67,1933,17,"{""1"": ""circonstancs"", ""2"": ""démenagement"", ""3"": ""déplacement vers tunis"", ""4"": ""Eloignement"", ""5"": ""encore stage"", ""6"": ""Faiblesse du salaire"", ""7"": ""Fin de contrat"", ""8"": ""Informel"", ""9"": ""la distance"", ""10"": ""les attentas du sousse"", ""11"": ""Les conditions du travail"", ""12"": ""Low salary"", ""13"": ""mort de pere"", ""14"": ""Nature du travail"", ""15"": ""Non confirmé"", ""16"": ""Non précisé"", ""17"": ""Pas de sécurité"", ""18"": ""pas de travail"", ""19"": ""pas disponible"", ""20"": ""Penibilité"", ""21"": ""Refus du patron de m'assurer"", ""22"": ""salaire"", ""23"": ""sans contrat"", ""24"": ""Sans réponse"", ""25"": ""Sécuirte"", ""26"": ""seul"", ""27"": ""suite Ë une maladie"", ""28"": ""The car owner wanted his car back"", ""29"": ""Travail occasionnel"", ""30"": ""Travail temporaire""}",,,1.0,29.0
288,EMP343,Reason for being unemployed,float64,421,1579,5,"{""1"": ""Lack of jobs"", ""2"": ""String pulling/ favouritism in recruitment"", ""3"": ""I don`t have the necessary skills"", ""4"": ""I haven`t found a job that fits my profile"", ""5"": ""Other (specify)""}",,,1.0,5.0
289,EMP343b,Reason for being unemployed: Other,float64,11,1989,7,"{""1"": ""Etudes"", ""2"": ""Faiblesse du salaire"", ""3"": ""Family problems"", ""4"": ""Fiance/ siblings disapproval"", ""5"": ""Je suis malade"", ""6"": ""je suis mes études"", ""7"": ""No skills or education to be qualified"", ""8"": ""Non précisé"", ""9"": ""Nouveau chômeur"", ""10"": ""pregnant"", ""11"": ""probleme administratif"", ""12"": ""refus de mon pÌre"", ""13"": ""salaire faible"", ""14"": ""Sans réponse"", ""15"": ""taking care of my family"", ""16"": ""Too young""}",,,5.0,14.0
290,EMP344,Reason for not looking for a job,float64,1058,942,9,"{""1"": ""I am studying or in training"", ""2"": ""I am waiting for the results of the approaches made"", ""3"": ""Health reasons/ serious disability"", ""4"": ""I do not want/ do not need to work"", ""5"": ""Discouraged after looking for work for a long time"", ""6"": ""No appropriate jobs on offer"", ""7"": ""Parents refusal"", ""8"": ""Spouse`s refusal"", ""9"": ""Other (specify)""}",,,1.0,9.0
291,EMP344b,Reason for not looking for a job: Other,float64,118,1882,28,"{""1"": ""cours en anglais"", ""2"": ""Education des enfants"", ""3"": ""Eloignement"", ""4"": ""Empechement personnel"", ""5"": ""encore jeune"", ""6"": ""Encore jeune"", ""7"": ""engagement familial"", ""8"": ""Grossesse"", ""9"": ""j'en ai mare"", ""10"": ""j'étais occupé"", ""11"": ""j'étais prisonnier"", ""12"": ""j'habite loin"", ""13"": ""Je joue au foot"", ""14"": ""je suis encore petit"", ""15"": ""je veux pas travailler"", ""16"": ""jeune diplomée"", ""17"": ""Mariage"", ""18"": ""Mère malade"", ""19"": ""Non précisé"", ""20"": ""nouveau accouchement"", ""21"": ""pas CIN"", ""22"": ""Pas de diplôme"", ""23"": ""pas de travail"", ""24"": ""pas du niveau"", ""25"": ""passer le permis de condu"", ""26"": ""Pour faire une formation"", ""27"": ""poursuivre mes etudes"", ""28"": ""pr?paration de travail"", ""29"": ""preparer mon mariage"", ""30"": ""pret pour enter centre"", ""31"": ""Prise en charge d'un malade"", ""32"": ""Prise en charge des enfants"", ""33"": ""Prise en charge des parents"", ""34"": ""Problem financier"", ""35"": ""probleme personnel"", ""36"": ""Raison familiale"", ""37"": ""Raison personnelle"", ""38"": ""refus de fiancé"", ""39"": ""s'occuper de la famille"", ""40"": ""Sans réponse"", ""41"": ""Situation économique"", ""42"": ""stage""}",,,1.0,42.0
292,EMP345,Job search attempts in the past,float64,1058,942,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
293,EMP346,Worked in the past,float64,1058,942,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
294,EMP347,Leave last job: Month,float64,248,1752,11,"{""1"": ""January"", ""2"": ""February"", ""3"": ""March"", ""4"": ""April"", ""5"": ""May"", ""6"": ""June"", ""7"": ""July"", ""8"": ""August"", ""9"": ""September"", ""10"": ""October"", ""11"": ""November"", ""12"": ""December""}",,,1.0,12.0
295,EMP347b,Leave last job: Year,float64,129,1871,9,"{""1"": ""1999"", ""2"": ""2003"", ""3"": ""2004"", ""4"": ""2006"", ""5"": ""2007"", ""6"": ""2008"", ""7"": ""2009"", ""8"": ""2010"", ""9"": ""2011"", ""10"": ""2012"", ""11"": ""2013"", ""12"": ""2014"", ""13"": ""2015"", ""14"": ""2016""}",,,1.0,13.0
296,EMP348,Reason for leaving last job,float64,259,1741,9,"{""1"": ""End of contract"", ""2"": ""End of company activity"", ""3"": ""Resignation"", ""4"": ""Health reasons/disability"", ""5"": ""Marriage"", ""6"": ""To pursue studies or training"", ""7"": ""Does not want to work, no need"", ""8"": ""Family obligation"", ""9"": ""Other (specify)""}",,,1.0,9.0
297,EMP348b,Reason for leaving last job : Other,float64,43,1957,19,"{""1"": ""Accident"", ""2"": ""accouchement"", ""3"": ""Aider les parents"", ""4"": ""continuer cette repture"", ""5"": ""crise  tourisme"", ""6"": ""enceinte"", ""7"": ""Enceinte"", ""8"": ""évènement de la révolutio"", ""9"": ""Faiblesse du salaire"", ""10"": ""Fin de contrat"", ""11"": ""garder mes enfants"", ""12"": ""insatisfait"", ""13"": ""Je le déteste"", ""14"": ""les conditions de travail"", ""15"": ""Licencié"", ""16"": ""liciencement"", ""17"": ""Non précisé"", ""18"": ""Pas d'assurance"", ""19"": ""Pas d'evolution"", ""20"": ""permis de conduite"", ""21"": ""pour terminer mes etudes"", ""22"": ""problemes personnels"", ""23"": ""Raison personnelle"", ""24"": ""Saisonnier"", ""25"": ""salaire"", ""26"": ""Sans réponse"", ""27"": ""terrorisme"", ""28"": ""Travail pénible"", ""29"": ""travail periodique"", ""30"": ""volontairement""}",,,2.0,30.0
298,EMP349,Would intend to work,float64,1056,944,2,"{""1"": ""Yes"", ""2"": ""No""}",,,1.0,2.0
299,EMP351A,Employment status: last job,float64,1018,982,9,"{""1"": ""Salaried employee"", ""2"": ""Employer"", ""3"": ""Self-employed"", ""4"": ""Family support"", ""5"": ""Apprentice"", ""6"": ""Unemployed"", ""7"": ""Housewife"", ""8"": ""Student"", ""9"": ""Does not want to work"", ""10"": ""Temporarily inactive"", ""11"": ""On leave""}",,,1.0,10.0
300,EMP351B,Employment status: penultimate job,float64,742,1258,9,"{""1"": ""Salaried employee"", ""2"": ""Employer"", ""3"": ""Self-employed"", ""4"": ""Family support"", ""5"": ""Apprentice"", ""6"": ""Unemployed"", ""7"": ""Housewife"", ""8"": ""Student"", ""9"": ""Does not want to work"", ""10"": ""Temporarily inactive"", ""11"": ""On leave""}",,,1.0,10.0
301,EMP351C,Employment status: antepenultimate job,float64,116,1884,5,"{""1"": ""Salaried employee"", ""2"": ""Self-employed"", ""3"": ""Family support"", ""4"": ""Apprentice"", ""5"": ""Unemployed"", ""6"": ""Housewife"", ""7"": ""Student"", ""8"": ""Temporarily inactive"", ""9"": ""On leave""}",,,1.0,7.0
302,EMP351A_a,DZ - Employment status: Last job,float64,0,2000,0,"{""1"": ""Salaried employee"", ""2"": ""Unemployed"", ""3"": ""Student"", ""4"": ""Housewife"", ""5"": ""Other inactive""}",,,,
303,EMP351B_a,DZ - Employment status: Penultimate job,float64,0,2000,0,"{""1"": ""Salaried employee"", ""2"": ""Unemployed"", ""3"": ""Student"", ""4"": ""Housewife""}",,,,
304,EMP351C_a,DZ - Employment status: Antepenultimate job,float64,0,2000,0,"{""1"": ""Salaried employee"", ""2"": ""Unemployed"", ""3"": ""Student""}",,,,
305,EMP352A,Start last job:  Month,float64,714,1286,12,"{""1"": ""January"", ""2"": ""February"", ""3"": ""March"", ""4"": ""April"", ""5"": ""May"", ""6"": ""June"", ""7"": ""July"", ""8"": ""August"", ""9"": ""September"", ""10"": ""October"", ""11"": ""November"", ""12"": ""December""}",,,1.0,12.0
306,EMP352Ab,Start last job:  Year,float64,734,1266,18,,,,1993.0,2015.0
307,EMP352B,Start penultimate job:  Month,float64,108,1892,11,"{""1"": ""January"", ""2"": ""February"", ""3"": ""March"", ""4"": ""April"", ""5"": ""May"", ""6"": ""June"", ""7"": ""July"", ""8"": ""August"", ""9"": ""September"", ""10"": ""October"", ""11"": ""November"", ""12"": ""December""}",,,1.0,12.0
308,EMP352Bb,Start penultimate job:  Year,float64,112,1888,15,,,,2000.0,2015.0
309,EMP352C,Start antepenultimate job:  Month,float64,20,1980,8,"{""1"": ""January"", ""2"": ""February"", ""3"": ""March"", ""4"": ""April"", ""5"": ""May"", ""6"": ""June"", ""7"": ""July"", ""8"": ""August"", ""9"": ""September"", ""10"": ""October"", ""11"": ""November"", ""12"": ""December""}",,,1.0,10.0
310,EMP352Cb,Start antepenultimate job:  Year,float64,20,1980,10,,,,2005.0,2015.0
311,EMP353A,Last job occupation,float64,730,1270,79,"{""0"": ""Armed Forces Occupations"", ""1"": ""Managers"", ""2"": ""Professionals"", ""3"": ""Technicians and Associate Professionals"", ""4"": ""Clerical Support Workers"", ""5"": ""Services and Sales Workers"", ""6"": ""Skilled Agricultural, Forestry and Fishery Workers"", ""7"": ""Craft and Related Trades Workers"", ""8"": ""Plant and Machine Operators and Assemblers"", ""9"": ""Elementary Occupations"", ""23"": ""Teaching professionals"", ""33"": ""Business and administration associate professionals"", ""51"": ""Personal service workers"", ""52"": ""Sales workers"", ""73"": ""Handicraft and printing workers"", ""81"": ""Stationary plant and machine operators"", ""82"": ""Assemblers"", ""111"": ""Legislators and Senior Officials"", ""112"": ""Managing Directors and Chief Executives"", ""121"": ""Business Services and Administration Managers"", ""122"": ""Sales, marketing and development managers"", ""131"": ""Production Managers in Agriculture, Forestry and Fisheries"", ""132"": ""Manufacturing, Mining, Construction and Distribution Managers"", ""134"": ""Professional Services Managers"", ""141"": ""Hotel and Restaurant Managers"", ""142"": ""Retail and Wholesale Trade Managers"", ""143"": ""Other Services Managers"", ""211"": ""Physical and Earth Science Professionals"", ""212"": ""Mathematicians, Actuaries and Statisticians"", ""213"": ""Life Science Professionals"", ""214"": ""Engineering Professionals (excluding Electrotechnology)"", ""215"": ""Electrotechnology Engineers"", ""216"": ""Architects, Planners, Surveyors and Designers"", ""221"": ""Medical Doctors"", ""222"": ""Nursing and Midwifery Professionals"", ""223"": ""Traditional and Complementary Medicine Professionals"", ""224"": ""Paramedical Practitioners"", ""225"": ""Veterinarians"", ""226"": ""Other Health Professionals"", ""231"": ""University and Higher Education Teachers"", ""232"": ""Vocational education teachers"", ""233"": ""Secondary Education Teachers"", ""234"": ""Primary School and Early Childhood Teachers"", ""235"": ""Other Teaching Professionals"", ""241"": ""Finance professionals"", ""242"": ""Administration Professionals"", ""243"": ""Sales, Marketing and Public Relations Professionals"", ""251"": ""Software and Applications Developers and Analysts"", ""252"": ""Database and Network Professionals"", ""261"": ""Legal Professionals"", ""262"": ""Librarians, Archivists and Curators"", ""263"": ""Social and Religious Professionals"", ""264"": ""Authors, Journalists and Linguists"", ""265"": ""Creative and Performing Artists"", ""311"": ""Physical and Engineering Science Technicians"", ""312"": ""Mining, Manufacturing and Construction Supervisors"", ""313"": ""Process Control Technicians"", ""314"": ""Engineering Professionals (excluding Electrotechnology)"", ""321"": ""Medical and Pharmaceutical Technicians"", ""322"": ""Nursing and Midwifery Associate Professionals"", ""325"": ""Other health associate professionals"", ""331"": ""Financial and Mathematical Associate Professionals"", ""332"": ""Sales and Purchasing Agents and Brokers"", ""333"": ""Business Services Agents"", ""334"": ""Administrative and specialised secretaries"", ""335"": ""Regulatory government associate professionals"", ""341"": ""Legal, Social and Religious Associate Professionals"", ""342"": ""Sports and Fitness Workers"", ""343"": ""Artistic, Cultural and Culinary Associate Professionals"", ""351"": ""Information and Communications Technology Operations and User Support Technicians"", ""352"": ""Telecommunications and Broadcasting Technicians"", ""411"": ""General Office Clerks"", ""412"": ""Secretaries (general)"", ""413"": ""Keyboard Operators"", ""421"": ""Tellers, Money Collectors and Related Clerks"", ""422"": ""Client Information Workers"", ""431"": ""Numerical Clerks"", ""432"": ""Material recording and Transport Clerks"", ""441"": ""Other Clerical Support Workers"", ""511"": ""Travel attendants, conductors and guides"", ""512"": ""Cooks"", ""513"": ""Waiters and bartenders"", ""514"": ""Hairdressers, beauticians and related workers"", ""515"": ""Building and housekeeping supervisors"", ""516"": ""Other personal services workers"", ""521"": ""Street and Market Salespersons"", ""522"": ""Shop Salespersons"", ""523"": ""Cashiers and Ticket Clerks"", ""524"": ""Other sales workers"", ""531"": ""Child care workers and teachers' aides"", ""532"": ""Personal Care Workers in Health Services"", ""541"": ""Protective services workers"", ""611"": ""Market gardeners and crop growers"", ""612"": ""Animal producers"", ""613"": ""Mixed Crop and Animal Producers"", ""621"": ""Forestry and Related Workers"", ""622"": ""Fishery Workers, Hunters and Trappers"", ""631"": ""Subsistence Crop Farmers"", ""632"": ""Subsistence Livestock Farmers"", ""633"": ""Subsistence Mixed Crop and Livestock Farmers"", ""711"": ""Building frame and related trades workers"", ""712"": ""Building finishers and related trades workers"", ""713"": ""Painters, building structure cleaners and related trades workers"", ""721"": ""Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers"", ""722"": ""Blacksmiths, toolmakers and related trades workers"", ""723"": ""Machinery mechanics and repairers"", ""731"": ""Precision-instrument makers and repairers"", ""732"": ""Printing Trades Workers"", ""741"": ""Electrical Equipment Installers and Repairers"", ""742"": ""Electronics and telecommunications installers and repairers"", ""751"": ""Food processing and related trades workers"", ""752"": ""Wood treaters, cabinet-makers and related trades workers"", ""753"": ""Garment and Related Trades Workers"", ""754"": ""Other Craft and Related Workers"", ""811"": ""Mining and Mineral Processing Plant Operators"", ""812"": ""Metal Processing and Finishing Plant Operators"", ""813"": ""Chemical and Photographic Products Plant and Machine Operators"", ""814"": ""Rubber, Plastic and Paper Products Machine Operators"", ""815"": ""Textile, Fur and Leather Products Machine Operators"", ""816"": ""Food and Related Products Machine Operators"", ""817"": ""Wood Processing and Papermaking Plant Operators"", ""818"": ""Other Stationary Plant and Machine Operators"", ""821"": ""Assemblers"", ""831"": ""Locomotive Engine Drivers and Related Workers"", ""832"": ""Car, van and motorcycle drivers"", ""833"": ""Heavy Truck and Bus Drivers"", ""834"": ""Mobile Plant Operators"", ""835"": ""Shipsï¿½ Deck Crews and Related Workers"", ""911"": ""Domestic, hotel and office cleaners and helpers"", ""912"": ""Vehicle, Window, Laundry and Other Hand Cleaning Workers"", ""921"": ""Agricultural, Forestry and Fishery Labourers"", ""931"": ""Mining and Construction Labourers"", ""932"": ""Manufacturing Labourers"", ""933"": ""Transport and Storage Labourers"", ""934"": """", ""935"": """", ""941"": ""Food Preparation Assistants"", ""951"": ""Street and Related Services Workers"", ""952"": ""Street Vendors (excluding Food)"", ""961"": ""Refuse Workers"", ""962"": ""Other elementary workers"", ""9999"": ""No answer""}",,,6.0,9999.0
